GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
753913460,20180508,201805,2018,2018.3507,MED,PUBLICATION,,,,,,MED,,,BUS,BUSINESS,,,,,,BUS,,,1,060," Engage in material cooperation, not spec below",060,06,2,6.0,10,1,10,3.125,3,"New Holstein, Wisconsin, United States",US,USWI,WI015,43.95,-88.0843,1570219,3,"New Holstein, Wisconsin, United States",US,USWI,,43.95,-88.0843,1570219,3,"New Holstein, Wisconsin, United States",US,USWI,,43.95,-88.0843,1570219,20180508001500,http://www.deltapublications.com/main.asp?SectionID=4&SubSectionID=26&TM=69775.68
753913461,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,CUB,HAVANA,CUB,,,,,,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,4,2,4,0.0,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,http://ottawacitizen.com/pmn/news-pmn/un-chief-heads-to-cuba-to-address-latin-american-ministers/wcm/e3ba6e1e-2514-4cb7-8238-027152b61e40
753913462,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,CUB,HAVANA,CUB,,,,,,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,8,2,8,0.0,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,http://ottawacitizen.com/pmn/news-pmn/un-chief-heads-to-cuba-to-address-latin-american-ministers/wcm/e3ba6e1e-2514-4cb7-8238-027152b61e40
753913463,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,CUB,CUBA,CUB,,,,,,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,4,2,4,0.0,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,http://ottawacitizen.com/pmn/news-pmn/un-chief-heads-to-cuba-to-address-latin-american-ministers/wcm/e3ba6e1e-2514-4cb7-8238-027152b61e40
753913464,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,CUB,HAVANA,CUB,,,,,,,,1,042, Make a visit,042,04,1,1.9,12,2,12,0.0,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,http://ottawacitizen.com/pmn/news-pmn/un-chief-heads-to-cuba-to-address-latin-american-ministers/wcm/e3ba6e1e-2514-4cb7-8238-027152b61e40
753913465,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,CUBGOV,CUBAN,CUB,,,,,GOV,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,12,2,12,0.0,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,http://ottawacitizen.com/pmn/news-pmn/un-chief-heads-to-cuba-to-address-latin-american-ministers/wcm/e3ba6e1e-2514-4cb7-8238-027152b61e40
753913466,20180508,201805,2018,2018.3507,MED,WEBSITE,,,,,,MED,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,020," Appeal, not specified below",020,02,1,3.0,5,1,5,-1.26811594202898,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,http://www.investmentwatchblog.com/facebook-connecting-terrorists-worldwide-study-finds/
753913467,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,EDU,UNIVERSITY,,,,,,EDU,,,1,026, Appeal to others to meet or negotiate,026,02,1,4.0,10,1,10,-1.51515151515152,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,https://www.thecable.ng/extra-ebonyi-bans-phones-electronic-devices-in-government-house
753913468,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,EDU,UNIVERSITY,,,,,,EDU,,,1,120," Reject, not specified below",120,12,3,-4.0,5,1,5,-1.51515151515152,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,https://www.thecable.ng/extra-ebonyi-bans-phones-electronic-devices-in-government-house
753913469,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,EDU,SCHOOL,,,,,,EDU,,,0,190," Use conventional military force, not specified below",190,19,4,-10.0,20,1,20,0.744879060492505,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20180508001500,http://www.lakelandtimes.com/main.asp?SectionID=11&SubSectionID=11&TM=69760.2
753913470,20180508,201805,2018,2018.3507,MED,PRESS ASSOCIATION,,,,,,MED,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-1.32890365448505,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://jerseyeveningpost.com/news/viral-news/2018/02/21/anna-wintour-keeping-sunglasses-on-for-queen-unacceptable-says-royal-expert/
753913471,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,010," Make statement, not specified below",010,01,1,0.0,8,1,8,-2.55152109911678,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180508001500,http://www.kpbs.org/news/2018/may/07/reports-intel-firm-was-hired-to-discredit-former/
753913472,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,010," Make statement, not specified below",010,01,1,0.0,2,1,2,-2.55152109911678,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20180508001500,http://www.kpbs.org/news/2018/may/07/reports-intel-firm-was-hired-to-discredit-former/
753913473,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,020," Appeal, not specified below",020,02,1,3.0,10,1,10,-3.64372469635627,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.express.co.uk/news/uk/801697/Theresa-May-shut-down-journalist-Nicola-Sturgeon-anti-Brexit-news-question
753913474,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,IRL,CORK,IRL,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,20,1,20,0.744879060492505,3,"Oneida County, Wisconsin, United States",US,USWI,WI085,45.6666,-89.5007,1581103,3,"Oneida County, Wisconsin, United States",US,USWI,,45.6666,-89.5007,1581103,3,"Oneida County, Wisconsin, United States",US,USWI,,45.6666,-89.5007,1581103,20180508001500,http://www.lakelandtimes.com/main.asp?SectionID=11&SubSectionID=11&TM=69760.2
753913475,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,IRN,IRAN,IRN,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,2,1,2,-2.7598896044158305,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Hezbollah, Kerman, Iran",IR,IR29,40994,29.8628,56.8848,10496676,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20180508001500,http://tucson.com/news/world/hezbollah-allies-score-major-gains-in-lebanon-election/article_b5b8bee1-6f3f-59ba-8608-2a61b702cf89.html
753913476,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,ISRBUS,ISRAELI,ISR,,,,,BUS,,,0,010," Make statement, not specified below",010,01,1,0.0,4,1,4,-1.75,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Israel,IS,IS,,31.5,34.75,IS,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,https://www.onenewspage.com/topic/Iran_Deal.htm
753913477,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,ISRBUS,ISRAEL,ISR,,,,,BUS,,,0,010," Make statement, not specified below",010,01,1,0.0,2,1,2,-1.75,1,Syria,SY,SY,,35.0,38.0,SY,1,Israel,IS,IS,,31.5,34.75,IS,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,https://www.onenewspage.com/topic/Iran_Deal.htm
753913478,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,ISRBUS,ISRAELI,ISR,,,,,BUS,,,0,046, Engage in negotiation,046,04,1,7.0,2,1,2,-1.75,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Israel,IS,IS,,31.5,34.75,IS,1,Syria,SY,SY,,35.0,38.0,SY,20180508001500,https://www.onenewspage.com/topic/Iran_Deal.htm
753913479,20180508,201805,2018,2018.3507,MED,TELEVISION,,,,,,MED,,,JORELI,HASSAN,JOR,,,,,ELI,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,1,1,1,-3.90625,1,Iran,IR,IR,,32.0,53.0,IR,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,https://ijr.com/2018/05/1092697-rouhani-trump-nuclear-deal/
753913480,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,JPN,JAPANESE,JPN,,,,,,,,1,010," Make statement, not specified below",010,01,1,0.0,1,1,1,0.0,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20180508001500,https://www.architecturaldigest.com/story/tom-dixon-shoe-japan-israel-diplomacy-conflict
753913481,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,JPN,JAPANESE,JPN,,,,,,,,1,010," Make statement, not specified below",010,01,1,0.0,1,1,1,0.0,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20180508001500,https://www.architecturaldigest.com/story/tom-dixon-shoe-japan-israel-diplomacy-conflict
753913482,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,JPNGOV,JAPAN,JPN,,,,,GOV,,,1,010," Make statement, not specified below",010,01,1,0.0,2,1,2,0.0,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Japan,JA,JA,,36.0,138.0,JA,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20180508001500,https://www.architecturaldigest.com/story/tom-dixon-shoe-japan-israel-diplomacy-conflict
753913483,20180508,201805,2018,2018.3507,MED,NEWSPAPER,,,,,,MED,,,JPNGOV,JAPANESE,JPN,,,,,GOV,,,1,010," Make statement, not specified below",010,01,1,0.0,4,1,4,0.0,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20180508001500,https://www.architecturaldigest.com/story/tom-dixon-shoe-japan-israel-diplomacy-conflict
753913484,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,LBY,LIBYA,LBY,,,,,,,,1,042, Make a visit,042,04,1,1.9,7,1,7,-6.4638783269962,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20180508001500,https://www.devdiscourse.com/Article/6598-libya-coastguard-intercepts-500-migrants-trying-to-cross-to-europe-by-sea
753913485,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,MIL,LIEUTENANT,,,,,,MIL,,,1,040," Consult, not specified below",040,04,1,1.0,3,1,3,-1.02827763496144,4,"Timaru, New Zealand (general), New Zealand",NZ,NZ00,22392,-44.4,171.25,-1519719,4,"Timaru, New Zealand (general), New Zealand",NZ,NZ00,22392,-44.4,171.25,-1519719,4,"Timaru, New Zealand (general), New Zealand",NZ,NZ00,22392,-44.4,171.25,-1519719,20180508001500,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12046890
753913486,20180508,201805,2018,2018.3507,MED,WEBSITE,,,,,,MED,,,MOS,ISLAMIC,,,,MOS,,,,,1,020," Appeal, not specified below",020,02,1,3.0,5,1,5,-1.26811594202898,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,http://www.investmentwatchblog.com/facebook-connecting-terrorists-worldwide-study-finds/
753913487,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,040," Consult, not specified below",040,04,1,1.0,4,1,4,-1.02827763496144,4,"Rangitikei, New Zealand (general), New Zealand",NZ,NZ00,22390,-40.3,175.233,-1517092,4,"Rangitikei, New Zealand (general), New Zealand",NZ,NZ00,22390,-40.3,175.233,-1517092,4,"Rangitikei, New Zealand (general), New Zealand",NZ,NZ00,22390,-40.3,175.233,-1517092,20180508001500,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12046890
753913488,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,RUS,KRASNODAR,RUS,,,,,,,,1,042, Make a visit,042,04,1,1.9,10,1,10,0.961538461538459,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,20180508001500,http://www.asiatraveltips.com/news18/85-TurkishAirlines.shtml
753913489,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,THA,THAILAND,THA,,,,,,,,1,042, Make a visit,042,04,1,1.9,10,1,10,5.62913907284768,4,"Pattaya, Chon Buri, Thailand",TH,TH46,26532,12.9333,100.883,-3242432,4,"Pattaya, Chon Buri, Thailand",TH,TH46,26532,12.9333,100.883,-3242432,4,"Pattaya, Chon Buri, Thailand",TH,TH46,26532,12.9333,100.883,-3242432,20180508001500,http://www.asiatraveltips.com/news18/85-ThailandTravelMart.shtml
753913490,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,012, Make pessimistic comment,012,01,1,-0.4,2,1,2,-5.16014234875445,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,https://www.weeklystandard.com/mark-hemingway/kerrys-meddling-on-iran-deal-shows-why-logan-act-should-be-repealed
753913491,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,020," Appeal, not specified below",020,02,1,3.0,2,1,2,-0.39100684261975,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,20180508001500,https://www.brewbound.com/news/coors-chairman-slams-brewers-association-open-letter
753913492,20180508,201805,2018,2018.3507,MED,MEDIA,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,020," Appeal, not specified below",020,02,1,3.0,2,1,2,-0.39100684261975,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,20180508001500,https://www.brewbound.com/news/coors-chairman-slams-brewers-association-open-letter
753913493,20180508,201805,2018,2018.3507,MED,WEBSITE,,,,,,MED,,,USA,SAN DIEGO,USA,,,,,,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-4.49172576832152,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,3,"San Diego, California, United States",US,USCA,,32.7153,-117.15700000000001,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.15700000000001,1661377,20180508001500,http://tucson.com/news/national/the-latest-sessions-says-policy-may-split-parents-kids/article_f57eca62-8fa3-55ea-9c61-26c3cac06c1e.html
753913494,20180508,201805,2018,2018.3507,MED,WEBSITE,,,,,,MED,,,USA,SAN DIEGO,USA,,,,,,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-4.49172576832152,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,20180508001500,http://tucson.com/news/national/the-latest-sessions-says-policy-may-split-parents-kids/article_f57eca62-8fa3-55ea-9c61-26c3cac06c1e.html
753913495,20180508,201805,2018,2018.3507,MED,TELEVISION,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,046, Engage in negotiation,046,04,1,7.0,8,2,8,-8.9451540494964,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20180508001500,http://www.kxl.com/woman-accusing-embattled-missouri-gov-eric-greitens-of-invasion-of-privacy-will-testify/
753913496,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,046, Engage in negotiation,046,04,1,7.0,2,1,2,-1.75,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Syria,SY,SY,,35.0,38.0,SY,20180508001500,https://www.onenewspage.com/topic/Iran_Deal.htm
753913497,20180508,201805,2018,2018.3507,MED,JOURNALIST,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,046, Engage in negotiation,046,04,1,7.0,2,1,2,-1.75,1,Syria,SY,SY,,35.0,38.0,SY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Syria,SY,SY,,35.0,38.0,SY,20180508001500,https://www.onenewspage.com/topic/Iran_Deal.htm
753913498,20180508,201805,2018,2018.3507,MED,WEBSITE,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,090," Investigate, not specified below",090,09,2,-2.0,2,1,2,-4.2483660130719,2,"Arizona, United States",US,USAZ,,33.7712,-111.38799999999999,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.38799999999999,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.38799999999999,AZ,20180508001500,http://www.azfamily.com/story/38132640/crime-victim-gets-long-overdue-5k-restitution-with-help-from-arizonas-family
753913499,20180508,201805,2018,2018.3507,MED,MAGAZINE,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-5.9382422802850305,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,https://www.democratandchronicle.com/story/news/politics/albany/2018/05/07/eric-schneiderman-new-york-attorney-general-accused-assault-four-women/588747002/
753913500,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,sco,SCOTTISH,,,sco,,,,,,0,020," Appeal, not specified below",020,02,1,3.0,10,1,10,-6.990291262135919,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20180508001500,https://stv.tv/news/scotland/1414391-legal-challenge-to-start-against-government-fracking-ban/
753913501,20180508,201805,2018,2018.3507,MED,SPOKESMAN,,,,,,MED,,,sco,SCOTTISH,,,sco,,,,,,0,172," Impose administrative sanctions, not specified below",172,17,4,-5.0,10,1,10,-6.990291262135919,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20180508001500,https://stv.tv/news/scotland/1414391-legal-challenge-to-start-against-government-fracking-ban/
753913502,20180508,201805,2018,2018.3507,MEX,MEXICO CITY,MEX,,,,,,,,,,,,,,,,,,1,073, Provide humanitarian aid,073,07,2,7.4,3,1,3,1.48401826484018,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,0,,,,,,,,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=506&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753913503,20180508,201805,2018,2018.3507,MEX,MEXICO CITY,MEX,,,,,,,,,,,,,,,,,,1,073, Provide humanitarian aid,073,07,2,7.4,7,1,7,1.48401826484018,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.15700000000001,1661377,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.15700000000001,1661377,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=506&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753913504,20180508,201805,2018,2018.3507,MEX,MEXICO,MEX,,,,,,,,ARG,ARGENTINA,ARG,,,,,,,,0,042, Make a visit,042,04,1,1.9,2,1,2,2.14983713355049,1,Mexico,MX,MX,,23.0,-102.0,MX,4,"Santa Fe, Santa Fe, Argentina",AR,AR21,22379,-31.6295,-60.701,-1014485,1,Mexico,MX,MX,,23.0,-102.0,MX,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=596&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753913505,20180508,201805,2018,2018.3507,MEX,MEXICO,MEX,,,,,,,,ARG,ARGENTINA,ARG,,,,,,,,0,042, Make a visit,042,04,1,1.9,2,1,2,2.14983713355049,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=596&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753913506,20180508,201805,2018,2018.3507,MEX,MEXICAN,MEX,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,043, Host a visit,043,04,1,2.8,8,1,8,2.08955223880597,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20180508001500,http://www.newtimes.co.rw/news/broadband-access-necessary-africas-transformation-kagame
753913507,20180508,201805,2018,2018.3507,MEX,TIJUANA,MEX,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,112," Accuse, not specified below",112,11,3,-2.0,4,1,4,-4.49172576832152,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.01700000000001,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.01700000000001,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.01700000000001,-1705741,20180508001500,http://tucson.com/news/national/the-latest-sessions-says-policy-may-split-parents-kids/article_f57eca62-8fa3-55ea-9c61-26c3cac06c1e.html
753913508,20180508,201805,2018,2018.3507,MEX,MEXICO,MEX,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-4.49172576832152,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.15700000000001,1661377,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.01700000000001,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.01700000000001,-1705741,20180508001500,http://tucson.com/news/national/the-latest-sessions-says-policy-may-split-parents-kids/article_f57eca62-8fa3-55ea-9c61-26c3cac06c1e.html
753913509,20180508,201805,2018,2018.3507,MEX,MEXICO,MEX,,,,,,,,MEXGOV,MEXICO,MEX,,,,,GOV,,,1,172," Impose administrative sanctions, not specified below",172,17,4,-5.0,1,1,1,-7.441860465116281,4,"Nuevo Laredo, Tamaulipas, Mexico",MX,MX28,21015,27.5,-99.5167,-1685540,3,"Montgomery County, Maryland, United States",US,USMD,,39.1501,-77.1997,1712500,4,"Nuevo Laredo, Tamaulipas, Mexico",MX,MX28,21015,27.5,-99.5167,-1685540,20180508001500,https://wtop.com/montgomery-county/2018/05/md-man-wanted-first-degree-murder-wife-arrested-mexico/
753913510,20180508,201805,2018,2018.3507,MEX,MEXICO,MEX,,,,,,,,MEXGOV,MEXICO,MEX,,,,,GOV,,,1,172," Impose administrative sanctions, not specified below",172,17,4,-5.0,1,1,1,-7.441860465116281,4,"Nuevo Laredo, Tamaulipas, Mexico",MX,MX28,21015,27.5,-99.5167,-1685540,3,"Montgomery County, Maryland, United States",US,USMD,,39.1501,-77.1997,1712500,3,"Montgomery County, Maryland, United States",US,USMD,,39.1501,-77.1997,1712500,20180508001500,https://wtop.com/montgomery-county/2018/05/md-man-wanted-first-degree-murder-wife-arrested-mexico/
